LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT_DEV,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT_DEV,PAY_AMT1,PAY_AMT2,PAY_AMT3
300000,1,1,2,37,0,0,0,0.007319601,52268,53440,54615,0.212227997,3000,3011,582
100000,2,1,2,24,0,0,2,0.148989173,7576,15532,7626,0.296186969,15532,0,11896
130000,1,1,2,26,0,0,0,0.268416391,4417,93163,90056,0.51615355,105072,5000,3000
180000,2,1,2,41,0,0,0,0.043636372,6734,7752,8763,0.184184707,1124,1135,310
130000,1,3,2,24,1,2,0,0.209566686,101767,41823,33740,0.412357147,12,1407,347
130000,2,1,2,25,1,0,0,0,0,0,0,0,0,0,0
50000,2,2,1,57,0,0,0,0.309994794,173,274,0,0.577350269,274,0,0
230000,2,2,1,36,0,0,0,0.292045419,198,29430,22925,0.20504826,29439,22993,6167
140000,1,3,1,35,0,0,0,0.288700766,136324,138438,0,0.577350269,5407,0,0
60000,1,2,2,30,0,0,0,0.561388553,41540,390,390,0.288675135,390,390,0
30000,1,2,1,23,0,0,0,0,390,390,390,0.288675135,390,390,0
40000,2,3,1,39,0,0,2,0.018237523,34378,37584,38072,0.368539192,3768,1400,0
250000,2,2,1,40,1,2,2,0.474237786,7067,998,0,0.577350269,4,0,0
20000,1,2,1,53,0,0,0,0.045848568,35419,31195,26849,0,0,0,0
120000,1,2,1,27,2,3,2,0.009910703,110162,107008,103800,0.577350269,0,0,4000
210000,2,2,2,29,0,0,0,0.007657157,86598,88304,90648,0,4000,4000,4000
380000,1,1,2,33,0,0,0,0.577350269,2500,0,0,0,0,0,0
130000,1,2,2,28,0,0,0,0.065438297,381,550,547,0.140965159,551,548,226
80000,2,2,1,49,0,0,0,0.182970465,79545,80932,22320,0.261648164,3708,1364,809
80000,2,2,1,31,0,0,0,0.402447874,3601,-876,6440,0.576507946,9,9242,0
140000,1,2,2,36,0,0,0,0.00769475,59693,61732,62411,0.048692191,3000,2300,3000
220000,2,2,3,50,0,0,0,0.128784173,127571,116768,55863,0.200817485,5200,2000,2000
20000,2,2,2,23,1,2,2,0.056770344,6218,6959,8635,0.322089268,1000,1800,0
200000,2,2,1,43,2,2,2,0,150,150,150,0,0,0,0
50000,2,2,1,24,0,0,0,0.052019282,37159,30814,27382,0.048239957,1500,1500,1153
20000,1,2,2,30,0,0,0,0.009188335,20027,18971,19339,0.141139397,1395,1153,547
230000,1,3,2,37,0,0,0,0.029952633,36571,35484,41862,0.250402176,1700,10010,5000
230000,2,2,2,29,2,2,2,0.00493827,232044,236365,229553,0.30003741,9500,0,6829
60000,2,2,2,24,1,0,0,0.577350269,0,0,1668,0.332014325,0,1668,844
50000,1,3,1,54,2,2,2,0.019965348,18691,21072,20039,0.424189455,3000,0,700
130000,1,3,1,40,0,0,0,0.126521963,3015,2620,1330,0.297234186,1000,1330,0
20000,2,2,2,27,0,0,0,0.306776313,17304,0,26373,0.546017945,0,26373,1000
440000,2,2,2,31,0,0,0,0.174709814,49803,25781,18400,0.351478576,1390,4375,271
150000,2,1,2,23,0,0,0,0.308187423,227,6686,11609,0.183747434,6692,11609,3623
410000,1,2,2,42,0,0,0,0.038736839,7114,8223,6557,0.163077124,8309,6645,16141
320000,1,2,1,32,0,0,0,0.101793362,43265,28007,24986,0.115620227,1528,3019,2022
30000,1,2,2,26,0,0,0,0.016131468,26990,24706,25022,0.182911974,4900,2000,2100
80000,1,2,2,29,1,2,0,0.003779498,75234,76417,76916,0.156019132,3007,5090,2001
50000,2,3,1,47,1,3,2,0.007375569,28164,27432,28668,0.307542169,0,2000,1300
50000,1,2,2,39,1,2,0,0.006427502,50468,48621,49987,0.4163332,0,2600,650
140000,2,1,2,52,0,0,0,0.301255578,1388,0,980,0.577350269,0,980,0
500000,2,1,1,38,0,0,0,0.04728158,7789,9656,7477,0.042921886,9666,7488,8370
60000,2,3,1,48,0,0,0,0.074880586,59063,53377,37418,0.048995395,2000,1900,1500
150000,1,1,2,35,0,0,0,0.577350269,5888,0,0,0.577350269,0,0,11310
130000,1,5,2,46,2,0,0,0.116361349,79705,59716,38343,0.113581103,2475,1600,1300
20000,1,2,2,41,0,0,0,0.007508403,18577,18961,18126,0.115470054,2000,2000,1000
310000,1,2,1,43,0,0,0,0.156338991,4943,2691,2060,0.055697693,2691,2060,2018
90000,1,2,1,42,0,0,0,0.577350269,780,0,0,0,0,0,0
210000,2,1,2,46,0,0,0,0.262898234,15655,3918,29881,0.463150197,4854,30366,0
10000,2,2,2,22,1,2,0,0.043757548,7194,6934,8786,0.433233861,0,2000,430
30000,1,3,1,59,0,0,0,0.050932466,29272,29096,22088,0.111956267,1404,1268,694
30000,2,2,1,22,2,2,0,0.145599291,28574,14220,14188,0.2932452,0,1230,1000
30000,2,1,2,24,0,0,0,0.007409015,28885,27924,27709,0.073367229,1459,1414,952
220000,2,2,1,45,1,0,0,0.291500168,0,6010,7069,0.457286354,6010,1229,43957
20000,1,3,1,45,0,2,0,0.080239704,1340,950,1560,0.577350269,0,1000,0
300000,1,1,1,30,0,0,0,0.190750183,649,949,1938,0.313058216,949,1938,81
160000,2,2,1,30,0,0,0,0.208069254,5331,6020,1194,0.091906178,1153,1202,694
10000,1,2,2,25,0,0,0,0.050518114,5378,6482,7308,0.24942342,1200,1000,115
20000,2,2,2,23,2,0,0,0.025031559,16235,17857,18862,0.170827445,2200,1610,679
20000,1,1,2,29,3,2,2,0.0251823,16330,15784,18200,0.577350269,0,3000,0
70000,1,2,1,26,0,0,0,0.191166412,66866,27072,26744,0.12665825,2000,1396,3000
50000,2,2,1,30,0,0,0,0.160346027,43334,41935,14854,0.13861869,1986,1040,1000
130000,2,1,2,26,0,0,2,0.036115215,10274,10750,8699,0.511282754,2352,0,199
180000,2,1,1,38,0,0,0,0.129824589,27959,13855,16277,0.291459355,13855,16277,0
50000,1,2,2,28,1,2,2,0.034750075,9500,7913,9572,0.577350269,0,1800,0
500000,1,1,1,44,0,0,0,0.334093804,35755,72000,0,0.577350269,40000,0,0
340000,2,1,2,27,0,0,0,0.069032045,30452,36919,24268,0.131714203,6919,4322,3210
150000,2,2,2,25,0,0,0,0.335997623,3303,125,7351,0.444450249,125,7424,1279
150000,2,2,1,40,0,0,0,0.449999351,32117,3502,2056,0.222464586,3505,2056,7756
100000,2,2,1,47,0,0,0,0.019924536,27555,29798,31028,0.081911578,3000,2028,3354
100000,2,1,2,28,0,0,0,0.062858322,16601,14414,11307,0.166447999,1539,1124,495
30000,2,1,2,23,2,2,2,0.009915983,25487,26513,27026,0.054624266,1738,1251,1596
150000,2,2,1,34,2,0,0,0.02051979,30821,33009,34867,0.16495722,3000,3000,1000
10000,1,1,2,23,0,0,0,0.021854681,7684,8685,8557,0.160348564,1300,1500,500
190000,2,1,2,38,0,0,0,0.007565276,77720,79417,81326,0.050443227,3774,3799,2874
70000,2,1,2,33,0,0,0,0.013802246,39416,40784,42791,0.100279469,2000,3000,1718
360000,2,1,1,48,0,0,0,0.169948165,8243,10742,3300,0.391972053,10752,3300,0
500000,2,2,1,37,0,0,0,0.017553487,71455,79079,73583,0.001957077,10004,10104,10000
210000,1,2,1,45,0,0,0,0.072045583,82902,84897,56023,0.100625759,3814,2931,2045
320000,1,2,1,37,0,0,0,0.010676796,188106,178067,178018,0.013392511,6496,6343,6003
50000,2,2,1,22,0,0,0,0.00876385,39843,40662,41971,0.024823875,1762,2000,2020
500000,2,1,2,38,0,0,0,0.031483879,4590,4218,5090,0.290237576,1128,1000,0
320000,1,2,1,42,0,0,0,0.340103229,730,1550,0,0.295551,1550,0,2000
80000,1,2,2,26,0,0,0,0.007780065,76304,78680,79897,0.177713683,4203,3900,1200
250000,1,1,1,42,1,1,1,0.01542873,352016,341600,321232,0.128421686,15210,8273,8100
250000,1,1,1,40,0,0,0,0,396,396,396,0,396,396,396
220000,1,1,1,33,0,0,0,0.577350269,0,2500,0,0.577350269,2500,0,0
250000,2,1,2,37,0,0,0,0.282134675,1391,3498,8963,0.362517419,3498,8963,0
50000,2,2,1,24,0,0,0,0.038675115,42120,41444,33933,0.084964462,1921,1490,1148
360000,2,1,2,43,1,0,0,0.545532816,0,10121,390,0.358365241,10121,780,2809
260000,2,1,1,38,1,0,0,0,0,0,0,0,0,0,0
50000,1,2,1,45,0,0,0,0.079775533,9659,10610,6525,0.262613866,1155,1000,73
20000,1,2,2,25,0,0,0,0.268508106,390,5548,7001,0.214541135,5548,2000,2000
10000,1,2,2,23,0,0,0,0.166121137,2068,6000,6457,0.359678961,4400,1000,500
500000,2,2,1,34,1,2,0,0.022180148,523618,483244,459273,0.289125137,0,16004,15004
330000,2,2,2,33,1,0,0,0.251657768,-271,-1648,-2437,0.577350269,0,0,102680
170000,1,2,2,34,0,0,0,0.003712297,113270,112012,114535,0.06789404,6000,6000,4106
20000,1,2,2,63,2,2,4,0,1650,1650,1650,0,0,0,0
80000,1,2,1,29,0,0,2,0.013275736,37822,40900,39944,0.361006038,3700,0,1462
240000,2,2,1,32,0,0,0,0.089877441,4101,7101,5500,0.088823118,8500,5500,5500
150000,2,2,2,28,0,0,0,0.011220617,46576,43583,45569,0.066666667,2500,3000,2000
200000,1,2,1,34,0,0,0,0.047289748,135654,173946,176894,0.444164458,66022,6101,5898
300000,1,1,2,33,0,0,0,0.247343767,1617,7785,3420,0.364066604,7785,3000,0
100000,1,2,1,35,4,4,3,0.002513488,82348,82156,83318,0.323420306,1700,3100,0
290000,2,2,2,33,0,0,0,0.217302325,14026,9154,2778,0.202072594,9000,2000,9000
100000,1,3,1,56,0,0,0,0.030169841,10882,11952,13047,0.146932565,1250,1300,500
10000,1,1,3,46,0,0,0,0.043384415,6772,7790,8799,0.183832856,1128,1137,312
420000,2,1,2,41,0,0,0,0.008496452,79899,82012,84079,0.029735353,3391,3427,2909
20000,2,2,1,42,0,0,0,0.00860032,19185,18621,19605,0.108508094,1323,1307,691
300000,2,1,1,37,0,0,0,0.130810504,616,1370,916,0.203183182,1370,916,316
50000,1,3,2,26,0,0,0,0.13417968,42040,30427,17818,0.115470054,2000,2000,1000
180000,2,2,1,44,0,0,0,0.577350269,33800,0,0,0,0,0,0
420000,1,2,1,41,0,0,0,0.444481105,16657,2578,523,0.210394548,2590,525,1864
100000,2,2,1,49,0,0,0,0.359885418,10430,3313,490,0.301662134,3313,490,6974
80000,2,2,2,38,2,0,0,0.02530505,18733,20081,17245,0.293972368,2000,2500,0
210000,1,1,1,42,0,0,0,0.028087661,103772,95228,87678,0.052486388,4000,4000,3000
80000,1,3,1,42,1,0,0,0,0,0,0,0,0,0,0
240000,2,1,2,31,0,0,0,0.012260533,65220,68155,70184,0.063322326,4000,3167,2767
500000,1,1,1,45,0,0,0,0.301994912,37875,150573,32413,0.22279303,162003,32611,200967
100000,1,2,2,27,0,0,0,0.076907133,10458,9899,6618,0.142645739,2500,1162,3000
610000,2,1,2,36,0,0,0,1.796466448,874,-256,-255,0.577350269,0,1,0
170000,1,2,2,27,0,0,0,0,416,416,416,0,416,416,416
320000,1,1,1,45,0,0,0,0.190790846,37361,21796,10798,0.16427554,21903,10832,9244
200000,2,3,1,38,0,0,0,0.142027227,60473,151786,109495,0.321368472,101796,29894,13943
360000,1,1,2,35,1,0,0,0.577350269,0,1010,0,0.577350269,1010,0,0
200000,1,2,1,34,1,0,0,0.577350269,0,0,188,0.577350269,0,188,0
150000,2,2,1,39,1,0,0,0,0,0,0,0,0,0,0
100000,1,1,1,44,0,0,0,0.577350269,48850,0,0,0,0,0,0
200000,1,1,2,29,0,0,0,0.04954239,45841,37221,34718,0.096225045,4000,7000,7000
30000,1,2,1,26,0,0,0,6.215036769,-201,349,-199,0.37180054,550,0,199
260000,1,1,1,36,0,0,0,0.03695091,239206,212271,191813,0.043990298,9029,9000,7100
300000,2,2,1,34,0,0,0,0,1000,1000,1000,0,1000,1000,1000
110000,1,2,1,32,0,0,0,0.00531249,73772,75299,72978,0.033129891,2765,2404,2292
50000,2,1,2,24,0,0,0,0.297892443,780,0,580,0.577350269,0,580,0
500000,1,3,2,44,0,0,0,0.421682145,16179,1520,2031,0.160555683,2029,5262,3023
60000,2,1,2,30,0,0,0,0.01727105,24396,25463,27036,0.123910612,1463,2036,937
80000,1,1,2,39,0,0,0,0.007827296,49171,50376,51536,0.009464759,2000,2000,2100
370000,1,1,1,40,1,0,0,0,0,0,0,0,0,0,0
150000,1,2,2,38,0,0,0,0,476,476,476,0,476,476,476
210000,1,1,2,35,1,0,0,0.144337567,-36,-18,-18,0,0,0,0
500000,2,2,2,34,0,0,0,0.050154433,175570,141773,132747,0.372152447,8734,40000,3912
150000,1,1,1,42,8,7,6,0.006060209,161569,159190,155821,0,0,0,0
110000,1,2,1,39,0,0,0,0.00251946,54806,54544,55357,0.018042196,2000,2200,2200
60000,2,1,1,49,0,0,0,0.097016202,61618,61382,34958,0.221583566,2800,1400,675
480000,2,1,2,33,0,0,0,0.044430074,621749,550102,475386,0.042888787,22024,21008,17134
30000,1,1,2,35,2,2,2,0.012687852,14489,15460,15514,0.359515925,1500,600,0
240000,2,2,1,28,1,2,2,0.006852781,210333,206332,214981,0.577350269,0,12014,0
350000,2,1,2,40,1,0,0,0.864686879,-644,-644,5170,0.416964972,0,6033,1500
240000,2,2,1,38,1,0,0,0,0,0,0,0,0,0,0
80000,2,1,2,27,0,0,0,0.047022641,77967,79561,61018,0.198571167,3565,1752,1105
100000,1,1,1,43,0,0,0,0.011819904,42451,43564,45522,0.059332234,2100,3000,2500
30000,2,2,1,30,0,0,0,0.405443374,3165,13538,390,0.4945807,13538,390,1050
290000,1,1,2,41,0,0,0,0.51082763,3394,-186,37392,0.461160794,0,37578,6136
200000,1,1,1,34,0,0,0,0.33337057,3692,-16,1886,0.35869507,0,1902,4723
360000,2,1,1,32,0,0,0,0.276139075,39587,17900,5307,0.197434211,18011,5307,23102
430000,1,2,1,46,0,0,0,0.467478177,52930,960,354716,0.541657577,510,358689,15066
150000,1,1,2,44,0,0,0,0.018993731,13786,14418,15429,0.100316675,1232,1243,688
200000,1,2,2,30,0,0,0,0.114795387,48492,49934,24753,0.34790856,20294,24891,125171
50000,1,3,1,31,1,0,0,0,0,0,0,0,0,0,0
240000,2,3,1,36,1,0,0,0.435150484,-608,1966,4421,0.146748935,5000,5000,10112
20000,2,1,2,24,0,0,2,0.110956587,3634,6568,7307,0.230940108,3000,1000,1000
150000,2,1,1,30,0,0,0,0.580685305,10427,-20,-20,0,0,0,0
230000,1,1,1,39,0,0,0,0.034095973,18835,22319,18732,0.139174065,10005,8737,4000
20000,1,2,1,31,0,0,0,0.121112312,836,390,780,0.333333333,390,780,0
100000,2,2,1,33,1,2,2,0.015792715,23384,22722,24909,0.577350269,0,2569,0
280000,2,2,1,30,0,0,0,0.009347154,71770,74066,75907,0.057735027,4000,3000,3000
90000,2,3,1,39,0,0,0,0.123468498,4968,4713,2290,0.099119251,1203,1005,1764
240000,2,1,2,29,0,0,0,0.039075941,23094,18951,18977,0.228383342,2009,2000,300
80000,1,3,1,27,2,0,0,0.482239588,40846,3099,1950,0.290749298,1149,1000,0
160000,2,2,1,34,0,0,0,0.113462146,51721,46381,25254,0.38827204,2037,1000,10740
280000,2,1,1,37,0,0,0,0.240957035,1908,12699,7819,0.312170839,12763,7819,12
170000,2,1,1,30,2,2,2,0.004180666,158819,161487,157577,0.333333333,6500,0,13000
90000,2,2,1,47,2,2,2,0.005584463,61066,62999,61388,0.290593263,3500,0,4000
160000,2,1,2,29,0,2,0,0.113156394,2599,1302,1852,0.577350269,0,1852,0
420000,2,3,1,36,0,0,0,0.577350269,0,0,277510,0.547504959,0,277510,10000
280000,1,2,2,30,0,0,0,0.19538378,651,1650,651,0.19538378,1650,651,651
30000,1,2,2,26,1,2,2,0.022602627,17989,17417,19807,0.381881308,0,3000,1000
140000,2,1,2,34,2,0,0,0.015695971,125623,128592,137440,0.344223159,5000,11000,0
220000,1,1,1,48,2,0,0,0.343958783,1480,9202,26390,0.185761598,9202,26390,13007
260000,2,1,2,27,0,0,0,0,399,399,399,0.144337567,399,399,798
170000,2,2,2,27,1,0,0,0.307376142,-1020,25607,23922,0.508024521,27107,1500,863
190000,2,2,1,33,0,0,0,0.288737625,40173,41150,0,0.577350269,2200,0,0
50000,1,2,2,31,0,0,0,0.01079699,40754,41588,43409,0.08247861,2000,2000,3000
200000,2,1,2,31,0,0,0,0.227964461,4938,2277,1209,0.291803951,2286,2712,0
300000,2,1,2,44,0,0,0,0.551906017,9799,299,0,0.367814441,299,0,800
230000,2,1,1,34,0,0,0,0.178843962,3394,8338,11744,0.290112849,8338,9359,0
50000,1,2,1,57,0,0,0,0.111787169,53320,52754,27231,0.539632442,1300,50499,1000
150000,1,3,2,25,0,0,0,0.285454496,9240,386,12870,0.536573391,386,12884,251
150000,2,3,1,35,0,0,0,0.017150206,89604,97129,98795,0.19821961,10000,4275,3550
10000,1,1,1,50,0,0,0,0.007590769,10043,9616,9718,0.196771877,1194,1076,274
240000,2,3,1,43,0,0,0,0.007128679,61190,62506,63864,0.007319534,2300,2400,2329
230000,2,2,2,27,0,0,0,0.068376422,47520,46256,32029,0.115042781,2000,2500,1200
170000,2,2,1,34,0,0,0,0,326,326,326,0,326,326,326
460000,2,1,1,38,0,0,0,0.078851488,21203,21828,13776,0.156067801,21833,13779,8226
240000,1,2,2,46,0,0,0,0.112272899,2995,3808,5736,0.140440958,4028,7266,3422
80000,2,2,1,43,1,2,0,0.005878531,24621,23948,24751,0.302095432,0,1500,2150
290000,1,2,2,29,0,0,0,0.171974748,1199,2528,3781,0.08247861,2000,2000,3000
30000,1,2,2,22,0,0,0,0.000325672,30455,30403,30454,0.066420489,1515,1455,1028
240000,2,2,2,35,0,0,0,0.006820915,227457,232729,223431,0.037037037,9000,10000,8000
80000,2,2,1,42,0,0,0,0.300465902,10593,41217,8815,0.218942339,41217,8815,24012
30000,1,2,2,33,0,0,0,0.007874267,28949,30319,29400,0.222064572,2233,1000,600
180000,2,2,3,52,0,0,0,0.577350269,0,0,145,0.577350269,0,145,0
50000,2,2,2,26,0,0,0,0.288675135,390,390,0,0.333333333,390,0,780
30000,2,3,2,52,3,2,2,0.017762277,26494,26675,29111,0.427524149,900,3974,0
110000,1,1,2,32,0,0,0,0.001569289,112380,113369,113214,0.3107039,6200,9900,0
180000,2,2,2,33,1,0,0,0.284657283,5931,2294,900,0.361875709,2294,900,0
50000,1,2,1,49,0,0,0,0.312596998,46693,14453,6701,0.251094381,1158,1010,3581
140000,2,2,2,29,0,0,0,0.016321883,141740,138128,128812,0.080865137,7001,4700,4706
90000,2,2,1,38,0,0,0,0.024018718,92481,90698,80720,0.085719778,3507,3328,2100
90000,2,2,2,25,0,0,0,0.031160463,23662,25970,28531,0.048692191,3000,3000,2300
180000,1,2,2,31,0,0,0,0.502515669,130171,12666,0,0.577350269,1110,0,0
360000,2,1,2,29,0,0,0,0.048575854,92693,87415,69552,0.117383581,20595,20200,10063
140000,1,2,2,28,2,2,2,0.016358327,12642,13740,13818,0.189916226,1600,600,700
90000,2,3,2,23,0,0,0,0.392525274,119836,21836,11036,0.155903733,30000,11036,19836
150000,2,1,2,27,0,0,0,0.523873717,222,3,3359,0.517133763,3,3461,261
200000,1,2,1,56,0,0,0,0.026528307,195456,199692,171784,0.048221234,8007,6300,6276
110000,2,2,1,48,0,0,0,0.183860049,216582,110865,74340,0.275123598,8788,3152,1687
410000,2,1,2,25,0,0,0,0.190058512,4151,4357,10513,0.134587836,4357,10513,9137
50000,1,3,1,58,0,0,0,0.086846967,31236,30141,18683,0.236120191,3088,1500,651
170000,2,2,1,43,0,0,0,0.008156991,78429,81991,81688,0.331841902,5000,3000,20000
210000,2,2,1,39,0,0,0,0.387130632,836,4247,17162,0.255236118,4278,17213,6015
290000,1,1,2,35,0,0,0,0.009751895,247280,250007,261236,0.163325039,30000,29000,10000
160000,2,1,2,27,0,0,0,0.116087437,2431,5026,3720,0.050219914,5030,3722,4300
50000,1,2,2,27,0,0,0,0.013773226,48603,48338,45090,0.162355288,1963,1972,672
50000,1,2,2,28,0,0,0,0.05945717,33094,47035,44384,0.415553793,17012,2300,1618
30000,2,2,2,21,0,0,0,0.242524153,10406,5068,2023,0.278839234,1000,1002,23
30000,2,3,2,24,1,2,0,0.010821474,18103,18418,19270,0.081943289,900,1215,755
80000,2,2,2,27,0,0,0,0.008773997,55647,57737,58577,0.07661067,3000,3923,2500
20000,1,1,2,39,2,0,0,0.019272909,16869,17895,18939,0.114068979,1606,1650,823
130000,2,3,1,39,0,0,2,0.144174964,1755,1890,735,0.292231841,1890,0,1575
80000,2,1,1,34,0,2,2,0.049792978,4269,4057,5326,0.577350269,0,1500,0
80000,1,2,1,40,0,0,0,0.040047042,45747,40851,35933,0.074772618,1618,1533,1038
180000,2,3,2,39,1,0,0,0.343045736,0,4835,2220,0.255429503,4835,2200,11303
150000,1,1,1,37,0,0,0,0.142658277,49112,48450,19790,0.549502737,1510,1850,101123
100000,1,2,2,26,0,0,0,0.055222192,73070,74847,97369,0.355997257,10000,43000,5000
50000,2,3,1,47,0,0,0,0.010155747,29336,30502,31161,0.042342535,1641,1300,1629
290000,1,2,1,48,0,0,0,0.352808921,730,4426,820,0.448838997,4426,820,0
490000,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0
130000,2,1,2,30,1,0,0,0,-915,-915,-915,0,0,0,0
20000,1,1,2,24,1,0,0,0.577350269,0,150,0,0.415754796,150,0,597
30000,2,1,2,23,1,2,0,0.022365137,10764,10454,11862,0.486872565,0,2000,242
230000,2,1,2,25,0,0,0,0.004879056,52906,54454,53457,0.066666667,3000,2000,2500
260000,1,1,2,52,0,0,0,0.288675135,582,0,582,0.333333333,0,582,291
290000,1,1,1,38,0,0,0,0.577350269,2500,0,0,0,0,0,0
220000,2,2,2,54,0,0,0,0.029303574,2742,3131,2664,0.090363997,1500,1500,891
60000,1,2,2,26,3,2,0,0.011680045,61014,59473,56912,0.300462606,0,2100,1500
150000,2,3,1,45,0,0,0,0.003430066,59885,59054,60254,0.008617168,2200,2200,2300
80000,2,2,1,39,3,2,0,0.008623119,13683,13178,13853,0.288675135,0,1200,1200
30000,2,2,2,23,2,0,0,0.029314454,16089,17127,19108,0.319131909,1300,2272,0
210000,2,2,1,34,0,0,0,0.004969412,86792,88106,89419,0.036161896,3319,3892,3184
50000,2,3,1,27,2,2,2,0.009116463,27358,28422,28858,0.08247861,1800,1200,1200
250000,2,1,1,47,0,0,0,0.202561851,43098,10606,49815,0.255225323,10615,49825,19866
200000,2,2,2,34,0,0,0,0.100827449,12842,9490,6955,0.224348799,13805,6797,28314
150000,1,2,1,48,1,2,0,0.003547479,144837,141815,143704,0.327737412,0,5000,9500
30000,2,2,1,26,0,0,0,0.006813568,29072,29276,30204,0.078403665,1600,1500,1000
50000,2,2,2,23,0,0,0,0.037023244,35454,33824,28528,0.101223801,1901,1900,1050
210000,1,1,2,32,0,0,0,0.231606601,124838,102995,17383,0.543124246,5000,1400,155000
20000,1,2,1,31,0,0,0,0.057702464,18490,25404,19789,0.144222176,1500,2393,1000
110000,1,1,1,56,3,2,2,0.017498143,46335,45319,50030,0.577350269,0,5800,0
140000,1,1,2,26,0,0,0,0.13810633,84729,102693,41266,0.316935397,26894,1500,11888
50000,1,3,1,56,0,0,0,0.042382118,24729,20285,26026,0.152580038,1338,1011,482
230000,2,2,2,27,0,0,0,0.017804102,79872,85538,77063,0.333200604,10033,5010,5
200000,2,1,2,28,0,0,0,0.005708469,184602,187145,190983,0.050204371,7000,7000,9000
120000,2,2,1,30,0,0,0,0.463378257,2706,161,250,0.405563498,569,250,3265
50000,1,2,1,46,0,0,0,0.010499859,49046,49221,46505,0.213532047,2185,2938,6996
140000,2,3,1,39,0,0,0,0.010592266,108028,104626,101376,0.063168041,3889,4412,3000
100000,2,3,2,48,0,0,0,0.287801825,16584,16009,64886,0.394062306,16137,64886,2353
80000,1,3,1,43,0,0,0,0.019402113,231550,223337,206390,0.355847093,5067,12290,0
100000,1,2,2,29,2,2,3,0.02114711,86974,98246,95884,0.577350269,12700,0,0
120000,2,2,2,23,0,0,0,0.023222421,38609,41992,36607,0.043981401,5000,4000,4017
50000,1,2,1,50,0,0,0,0.354917917,3526,-4,1473,0.316943273,0,1477,2524
30000,2,2,2,24,0,0,0,0.447691122,784,4184,0,0.421909812,4200,1000,0
330000,2,2,2,27,0,0,0,0.005043361,237515,230471,233421,0.090203402,11012,11012,6548
240000,1,1,1,53,0,0,0,0.097076894,232943,236437,133385,0.127789273,9700,5000,5500
290000,2,2,2,39,0,0,0,0.008373908,228342,235380,240049,0.149211711,10600,10200,4000
60000,1,2,2,42,0,0,0,0.078193845,60660,57718,38144,0.131393768,3500,1731,2009
360000,2,1,2,29,0,0,0,0.348170862,5751,1501,624,0.354844853,1501,624,0
200000,2,1,2,39,0,0,0,0.577350269,0,0,798,0.577350269,0,798,0
450000,2,1,1,33,0,0,0,0.016597223,67139,60995,62728,0.072168784,3000,3000,2000
80000,1,1,1,41,1,2,0,0.026997748,102383,92704,87338,0.423508305,0,4000,939
230000,2,2,1,32,0,0,0,0.577350269,750,0,0,0.577350269,0,0,790
160000,2,2,1,32,0,0,0,0.288675135,390,390,1560,0.4163332,390,1560,0
20000,2,3,2,53,0,0,0,0.673575314,4400,-220,-220,0,0,0,0
200000,2,3,1,28,0,0,2,0.474531971,188,2791,188,0.47823055,2791,0,376
240000,2,2,1,35,0,0,0,0,1473,1473,1473,0,1473,1473,1473
80000,2,3,2,39,0,0,0,0.185572512,4762,6712,1814,0.185390366,6734,1817,4817
20000,1,2,1,53,0,0,0,0.098637586,12278,13209,7215,0.291303295,1500,1060,30
120000,2,1,2,25,0,0,0,0.003764167,120568,122285,123294,0.10713956,5224,5427,2830
130000,2,3,2,24,2,2,3,0.012086991,49583,53275,51960,0.577350269,5100,0,0
200000,1,3,1,45,0,0,0,0.082720861,97933,78409,58998,0.075967141,3200,2200,2200
330000,1,1,2,36,0,0,0,0,-10,-10,-10,0,0,0,0
30000,2,3,1,22,1,2,0,0.018428844,21508,20881,23217,0.333333333,0,3000,6000
20000,1,2,2,25,2,2,3,0,1050,1050,1050,0,0,0,0
170000,1,1,1,41,0,0,0,0.289139944,10540,0,9871,0.577350269,0,9871,0
150000,2,2,2,24,1,2,0,0.027302189,170971,165806,146001,0.303448979,39,6000,3937
20000,1,2,2,25,0,0,2,0.029748765,15859,18486,18686,0.277080433,3200,800,900
160000,2,1,2,29,1,0,0,0.494295364,-146,15414,1857,0.261697769,17833,2252,9694
140000,2,2,2,38,0,0,2,0.057108465,15438,12140,11225,0.488595291,2620,0,310
150000,1,2,2,27,0,0,0,0.287278927,61606,61950,200,0.500902116,5000,200,52399
120000,2,3,2,47,1,2,2,0.007064601,121400,123055,118030,0.292993128,7352,0,8990
50000,1,2,2,29,0,0,0,0.028077164,13192,14668,15614,0.047483235,2000,1500,1800
180000,2,1,2,32,1,2,2,0.126672303,17816,18247,33230,0.498670018,1000,0,103
60000,1,1,2,28,0,0,0,0.027730398,18996,20806,22447,0.021092547,2120,2000,2269
100000,1,2,2,34,2,2,2,0.012662256,54126,57919,57778,0.202107436,5300,1400,3000
120000,1,2,2,28,0,0,0,0.094126528,4310,3905,2411,0.125212705,3905,2411,1925
20000,1,1,2,24,1,0,0,0,0,0,0,0,0,0,0
70000,2,1,2,29,2,2,2,0.007117183,44594,45588,46540,0.009785598,2000,2000,1900
200000,1,2,1,58,2,2,0,0.003929414,190672,186230,188391,0.33512991,0,6784,13788
500000,2,1,1,48,0,0,0,0.006820063,273430,268256,262467,0.031529644,9704,10851,9005
